f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,label
4741.0166,1.983943,2.033693,3.329864,6.604753,-0.608484,-1.023094,-4.706992,5156.9344,2.322244,2.610089,4.388771,6.849113,-0.721217,-1.154412,-5.356818,485.0622,1.158987,0.836022,2.282767,4.81279,-0.220159,-0.580902,-3.600072,470.7973,1.149668,0.89183,2.709873,6.451779,-0.211871,-0.56434,-3.24443,335.575,1.230908,0.540726,1.974578,4.87593,-0.113613,-0.412188,-3.000302,297.284,1.240146,0.447566,1.533101,3.214011,-0.103343,-0.33115,-2.621321,939.0962,1.327091,1.427878,4.100115,8.352136,-0.28473,-0.592217,-4.608303,943.3486,1.312797,1.554409,4.524701,8.192372,-0.299786,-0.64732,-4.123382,6184.0927,2.047456,2.624927,4.388446,9.693984,-0.737015,-1.346197,-6.731363,5196.125,1.942155,2.062678,3.421337,6.881651,-0.61586,-1.208087,-6.780717,546.991,1.154184,0.890476,2.271675,5.841849,-0.245624,-0.597909,-4.320819,378.6255,1.115343,0.750116,1.961879,5.598428,-0.218681,-0.614316,-3.894187,442.1229,1.342134,0.611583,2.069166,5.482004,-0.151308,-0.514263,-3.493669,429.3072,1.327268,0.557394,1.770595,4.861764,-0.136855,-0.494152,-3.785282,928.3911,1.265905,1.637433,4.672924,8.424698,-0.33141,-0.785109,-4.01384,931.1187,1.321228,1.489105,4.469131,7.718632,-0.29549,-0.702676,-4.22038,1
42310.6006,8.047361,11.244801,17.505964,20.323514,-6.53048,-8.753884,-19.709924,42340.6704,7.437074,12.453345,20.530895,26.226791,-6.667486,-9.005845,-21.844217,23653.1887,7.506793,4.796094,6.849908,9.242261,-3.539184,-5.218634,-13.534626,25171.803,7.426066,5.070147,6.905023,9.200593,-3.634117,-5.35338,-11.275138,3417.1584,3.14349,1.162906,2.279891,3.350831,-0.612406,-1.034282,-3.274802,3541.7524,3.200477,1.188522,2.548934,3.744443,-0.624763,-1.09566,-3.217106,24148.7815,7.141152,6.426663,10.443668,12.677407,-4.263735,-6.547958,-14.948407,27156.2398,7.236406,7.001194,11.272681,14.457199,-4.704009,-7.40365,-16.216637,27974.3428,5.53165,6.562156,9.296307,11.385449,-3.850887,-5.113946,-12.297563,24271.7211,5.287771,5.139735,7.008234,9.492132,-3.087972,-4.094162,-11.862695,17369.9116,5.158856,4.191566,6.188451,8.069732,-3.081205,-4.248725,-7.582541,17671.4526,5.514947,3.624443,5.421441,6.876449,-2.93043,-4.238084,-8.58269,6407.4443,4.253156,2.023511,4.4035,6.609191,-1.108981,-1.625512,-3.078764,7050.5121,4.641998,2.116844,4.459869,6.492548,-1.184164,-1.689065,-3.821849,20472.2227,5.704325,5.722918,10.08118,12.227766,-4.129745,-6.212078,-10.751032,17677.6514,5.664659,5.082559,8.924991,10.848908,-3.549233,-5.437786,-10.492855,0
35192.3008,2.8785,8.3185,10.8794,16.4758,-7.316,-9.845,-28.3276,34176.8672,2.2814,9.1589,13.2665,22.6929,-7.7635,-10.9359,-37.2866,10570.1071,4.07,2.7115,4.4176,6.2501,-2.4572,-3.6747,-7.6737,10535.4704,3.934,2.7661,4.5224,6.8612,-2.4709,-3.7673,-7.5134,3243.3298,2.5323,1.1656,2.6944,4.6784,-0.88227,-1.5233,-4.125,2706.314,2.5075,0.97827,2.3163,4.7804,-0.72939,-1.2866,-3.3294,13377.7163,4.0991,4.3307,7.7279,9.7381,-3.7745,-6.161,-10.6476,13990.7832,4.0659,4.5208,8.0559,10.4925,-3.9263,-6.4935,-11.5173,36862.2578,2.6401,9.4544,12.9832,24.6412,-7.6829,-11.2881,-45.9257,27919.3633,2.442,6.8666,9.5074,18.9671,-5.8067,-8.2768,-29.2052,11891.8059,4.1559,3.0063,4.4705,7.9162,-2.7055,-4.0987,-9.3943,9557.2241,3.9271,2.5257,4.0535,6.3102,-2.2239,-3.3019,-7.7413,3297.1089,2.5593,1.2153,2.8547,5.0525,-0.90495,-1.5719,-4.666,2985.0164,2.5359,1.0501,2.5293,4.975,-0.78957,-1.4307,-4.0888,15092.3853,4.1918,4.6257,7.9429,11.0645,-4.1585,-6.7513,-12.5231,12967.085,4.1118,4.238,7.5992,10.7426,-3.6965,-6.0985,-12.5745,1
428.5317,1.121888,0.14109,0.426865,2.805297,-0.122114,-0.451778,-3.517788,32000.6406,2.404215,8.792527,13.948542,28.187437,-7.201063,-10.99771,-35.997849,7800.624,3.28139,2.304399,3.92082,7.640916,-1.925382,-2.992077,-9.207227,7750.1297,3.160671,2.304636,3.900937,6.826477,-1.895233,-3.054276,-7.857226,2244.7332,2.335667,0.896302,2.089218,4.270647,-0.625218,-1.262549,-4.086871,2045.4128,2.241772,0.798527,1.909149,4.304622,-0.567594,-1.090417,-4.086537,10274.9214,3.426528,3.574928,6.610193,10.840814,-2.77703,-4.682892,-10.864214,10764.7515,3.39191,3.768996,7.053672,10.729666,-2.940702,-4.865983,-11.511034,33229.7344,2.785967,7.410495,10.201563,19.717508,-6.002193,-8.928301,-29.783905,22219.0586,2.478159,4.523946,6.43093,12.013717,-3.77655,-5.63648,-18.100747,9017.4624,3.350575,2.502819,3.881729,6.394125,-2.091739,-3.101089,-6.822758,7376.1157,3.19964,2.135291,3.347142,5.240686,-1.750663,-2.597684,-5.197455,2871.3408,2.341965,1.086112,2.596676,4.658915,-0.769429,-1.380056,-3.170685,2836.0903,2.325639,1.051766,2.479378,4.417007,-0.745897,-1.336146,-3.482764,12315.3779,3.704873,3.925642,6.586185,9.175512,-3.174734,-5.047872,-9.734871,11034.5132,3.652354,3.651865,6.22564,8.999105,-2.828637,-4.520554,-7.809238,1
1215.6953,1.570026,0.331048,0.699225,3.193113,-0.343881,-0.670057,-3.499183,8860.3716,2.687748,2.63502,3.98366,7.634447,-1.800175,-2.569634,-9.424287,15768.4029,3.120769,4.871125,7.093412,14.219179,-2.700339,-4.693438,-17.588109,17515.0459,3.181699,5.377519,7.773367,14.802386,-2.8395,-4.82461,-16.592891,2960.4791,2.514001,1.125935,2.418099,5.4546,-0.629814,-1.234364,-4.798153,2969.8944,2.538174,1.113107,2.349527,4.976746,-0.635051,-1.199642,-4.800359,13888.788,2.89378,5.361588,8.661937,14.64315,-2.700952,-5.036939,-13.948023,15768.8559,3.017529,5.891265,9.39466,15.797493,-2.946771,-5.244632,-16.139335,2621.9512,1.339436,0.646533,1.286221,4.609389,-0.381642,-0.758087,-3.908372,2862.7739,1.398808,0.680241,1.299175,4.136001,-0.329046,-0.653904,-3.511941,9988.104,2.5818,3.373486,5.100005,8.608191,-2.043993,-3.119974,-7.539347,10983.7656,2.619256,3.389116,4.920607,8.370673,-2.117079,-3.345949,-8.152321,4992.48,2.958391,1.833744,3.567209,5.354482,-1.047596,-1.731534,-4.425408,5578.3008,3.162688,1.998959,3.804219,5.961731,-1.189894,-1.913567,-5.125254,10407.8911,2.50099,4.116839,6.801057,11.178743,-2.350401,-3.937043,-8.510058,8919.7315,2.480341,3.547478,5.931206,9.489882,-2.024595,-3.354071,-7.216824,0
16162.1321,7.741681,3.44575,4.486155,6.128917,-3.689344,-4.874342,-10.303962,28153.2312,8.364975,6.99234,9.694051,12.739583,-4.614488,-5.931833,-11.694685,4738.2561,2.333017,2.048658,4.669035,7.121291,-0.967615,-1.476199,-3.654519,4752.6755,2.290496,2.077812,4.894134,7.134612,-1.005259,-1.525995,-3.419029,2344.6882,2.354344,1.026512,3.159094,5.564616,-0.526453,-0.991378,-3.085272,2098.1632,2.414773,0.892656,2.720608,5.219692,-0.445824,-0.752284,-2.601919,6310.3279,2.828878,2.919706,7.380804,10.065445,-1.440999,-2.343121,-4.515052,6473.3664,2.816416,3.080165,8.051716,11.548336,-1.525171,-2.569551,-5.140439,26350.462,5.783945,6.263397,8.274961,12.748784,-4.072986,-5.616505,-15.640606,21288.8164,5.283752,4.980058,6.598977,9.888379,-3.310448,-4.57692,-13.660671,5555.2456,2.399535,2.270026,4.632036,7.943715,-1.087765,-1.698762,-4.586042,4673.2563,2.244706,1.891086,4.08668,7.109335,-0.959427,-1.451252,-4.543214,2614.55,2.689692,1.126312,3.339437,5.87091,-0.573024,-1.112162,-3.632707,2449.6804,2.577608,1.055389,3.036629,5.982973,-0.501111,-0.902166,-3.628237,6914.3916,2.752585,3.315333,7.895236,11.293912,-1.683271,-2.695495,-5.821477,6475.7114,2.887425,2.990795,7.512135,11.028882,-1.520362,-2.575892,-5.394525,1
8376.6436,2.508422,2.543989,3.731038,5.689052,-4.582522,-5.911909,-19.561855,21331.5375,4.767038,7.190981,10.747387,13.135687,-5.828331,-7.507566,-22.595336,27746.1501,11.497913,10.533118,17.110798,21.632714,-5.155317,-8.01242,-15.737592,30257.927,11.934161,11.653074,19.328092,23.098913,-5.35248,-8.186133,-16.014251,9848.7718,7.82096,3.680413,6.774927,9.009102,-1.241596,-2.184631,-4.524164,8342.1475,7.464868,3.086331,5.510704,7.75598,-1.036384,-1.792881,-4.35796,27589.6997,10.390623,12.668769,25.925081,29.978539,-6.107087,-10.635806,-16.155243,30544.4075,10.988709,14.124981,28.842952,32.921613,-6.645688,-11.330764,-19.157382,5074.9853,1.675695,1.769172,2.861584,5.204326,-4.525773,-6.626311,-27.490741,5283.8213,1.771053,1.749978,2.66508,5.168754,-3.356107,-4.595776,-17.472394,22769.3099,9.058839,8.852858,14.649499,18.728448,-5.290412,-8.069172,-17.353737,23079.4707,9.86975,8.65338,13.867279,16.641592,-4.368913,-6.835608,-12.767427,10764.7948,8.67321,4.024682,7.301173,9.837598,-1.209457,-2.139112,-5.112159,12486.9221,10.025802,4.259826,7.338261,10.275056,-1.262656,-2.30834,-5.757741,24504.8768,8.702454,11.760201,24.955203,29.79681,-6.85605,-12.267891,-24.356489,21948.2138,8.722065,10.475869,21.899668,26.316607,-5.726926,-10.362335,-18.717742,0
2531.9985,1.54749,0.689773,1.083459,2.839252,-2.457928,-3.360492,-8.911995,11505.8544,3.039485,3.296726,4.805068,6.619773,-3.210688,-4.19118,-9.464253,15658.8135,8.53522,4.788752,6.740231,9.497568,-2.245344,-3.459695,-6.846231,17304.9402,8.737985,5.2672,7.408561,10.758288,-2.332974,-3.606317,-6.32693,4840.0049,4.726845,1.658205,2.882174,4.65629,-0.611563,-1.08009,-4.03197,4273.0523,4.824295,1.442133,2.527116,4.54493,-0.505027,-0.88292,-2.784033,14918.6653,7.150311,5.658563,9.490423,12.61994,-2.789091,-4.618134,-7.589364,16546.0834,7.470322,6.131393,10.039104,13.526095,-3.050669,-5.102578,-8.252817,2216.5537,1.291495,0.73001,1.218572,5.532554,-2.319891,-3.212943,-13.370746,2729.2397,1.40189,0.812934,1.266944,4.998647,-1.641466,-2.283334,-9.852622,12180.4648,6.460827,4.044168,5.939742,8.687935,-2.347763,-3.530776,-7.548254,12544.4743,7.229119,3.875927,5.38318,7.721748,-1.927819,-2.946467,-7.013455,5171.085,5.229813,1.755514,3.050915,5.627589,-0.586643,-1.089826,-4.203979,5564.8001,5.668972,1.854156,3.130203,6.147749,-0.583942,-1.21049,-4.375401,12355.586,5.684947,5.045245,8.513283,11.549966,-3.179217,-5.451793,-10.376831,11192.6682,5.797257,4.50432,7.65813,9.93142,-2.643113,-4.567317,-8.488637,0
7319.8716,2.129567,1.560056,2.28326,7.082795,-0.793755,-1.466328,-8.084006,4920.9556,1.867118,1.100724,1.706973,5.918946,-0.829315,-1.431727,-7.186195,11956.6355,4.261685,2.536062,3.364295,8.546194,-1.223652,-2.389649,-12.267037,12865.3399,4.323559,2.709167,3.607174,9.529097,-1.286103,-2.354057,-11.292352,3223.6897,2.65313,0.974418,1.705848,5.316807,-0.538842,-1.14235,-5.470377,3024.151,2.9555,0.831837,1.453828,4.036973,-0.475503,-1.019533,-5.368418,11837.8313,3.922797,2.838156,3.871196,8.141885,-1.428277,-2.659928,-11.008818,13152.7642,4.081382,3.095718,4.261182,10.360216,-1.604859,-2.987058,-12.335503,2909.6016,1.388035,0.613788,1.0873,4.230996,-0.395183,-0.770043,-3.918151,3602.4409,1.571022,0.720289,1.108516,4.302834,-0.370476,-0.700602,-3.589771,7862.4502,2.637461,1.63721,2.164796,5.517368,-1.048244,-1.716389,-6.221437,7641.7231,2.821933,1.528697,1.98067,5.378226,-0.900906,-1.442837,-4.991903,3550.0584,3.015558,1.007716,1.584574,3.891718,-0.559613,-0.929051,-2.905834,4067.1851,3.281115,1.093578,1.67218,3.853304,-0.632998,-1.01912,-3.273602,8620.6641,2.682021,2.107822,2.845051,6.511519,-1.282071,-2.027164,-6.513181,7438.2139,2.750877,1.803333,2.462941,5.15869,-1.0897,-1.813364,-5.196282,0
39358.041,8.782916,10.311469,15.399386,16.194407,-6.985739,-9.248045,-13.987342,41148.0747,8.115371,11.871048,19.082987,20.330396,-7.462382,-9.904514,-14.386936,11613.9878,3.745327,3.653626,6.174731,6.902008,-2.162478,-2.895657,-4.562988,11580.9165,3.631286,3.679251,6.382483,7.158891,-2.15971,-2.889067,-4.607464,3128.2548,2.226375,1.309599,3.733459,4.804801,-0.643398,-1.016634,-1.754843,2963.7896,2.159335,1.223392,3.391898,4.401698,-0.594708,-0.92282,-1.485283,15896.1127,4.137217,5.490301,10.415935,11.525623,-3.191276,-4.436251,-6.041065,16658.3677,4.124438,5.91788,11.878006,13.088284,-3.446419,-4.959557,-7.381859,32253.6055,6.172934,8.077459,11.224087,12.48727,-5.353436,-7.000193,-11.593759,27657.2168,5.376425,6.240598,8.354109,9.645249,-4.225457,-5.490986,-9.814881,13093.7203,3.921829,3.860694,6.049177,6.986879,-2.362019,-3.183825,-5.040355,10054.0388,3.835423,3.002964,4.815622,5.784193,-1.814672,-2.442085,-4.290888,3692.615,2.345067,1.52043,4.626929,6.139934,-0.739685,-1.239881,-2.458596,3983.9262,2.39929,1.591717,4.31446,5.574226,-0.760233,-1.173134,-2.266584,17119.314,4.431146,5.610964,10.170214,11.398837,-3.419275,-4.94166,-7.241283,15543.7998,4.358228,5.146644,9.14407,10.119149,-3.067586,-4.377897,-7.2069,1
610.0628,1.310399,0.188818,0.503155,2.848417,-0.233331,-0.571996,-2.91667,7669.8951,2.425123,2.000138,3.614883,6.584011,-1.704315,-2.468224,-8.202858,14098.0649,2.852661,4.065152,5.771458,12.708376,-2.255034,-4.004158,-15.190622,15817.6675,2.943599,4.515435,6.427659,11.982235,-2.40278,-4.078992,-15.131284,2573.5971,2.3185,0.977036,2.074721,4.827541,-0.529316,-1.146954,-4.523076,2602.6947,2.345409,0.969778,2.080864,4.474138,-0.532162,-1.132432,-4.118389,12478.3227,2.664487,4.484724,7.134775,12.626719,-2.284184,-4.158349,-14.609391,14187.0376,2.769488,4.943187,7.693623,13.272332,-2.500152,-4.809675,-16.515279,2029.416,1.25643,0.522499,1.197196,4.08399,-0.314117,-0.68844,-4.026868,2331.3076,1.317881,0.574092,1.195309,3.86733,-0.279876,-0.60448,-3.454841,8691.0507,2.351732,2.739533,3.924205,6.940622,-1.713784,-2.605401,-6.755285,9531.4834,2.358883,2.747291,3.839952,7.4888,-1.75492,-2.800529,-8.022562,4371.5252,2.696688,1.605732,3.163263,4.995748,-0.887135,-1.514783,-3.700716,4877.2,2.886162,1.735163,3.372863,5.620402,-0.987294,-1.568904,-4.17078,8963.1836,2.271613,3.322573,5.357343,8.944877,-1.935772,-3.211878,-7.619267,7724.894,2.262138,2.891898,4.712268,7.732856,-1.687264,-2.72732,-6.123796,0
633.0704,1.476239,0.142722,0.380441,2.438556,-0.130545,-0.385959,-2.81925,4841.5,2.105789,1.217182,2.251314,5.629314,-0.913026,-1.577166,-6.554068,7994.3071,2.123259,1.909723,2.694804,9.385451,-1.020447,-1.948248,-11.254456,8868.9243,2.15564,2.135057,3.128256,8.336898,-1.092623,-2.227965,-11.113359,1755.7257,1.931032,0.565746,1.170396,4.289465,-0.325123,-0.753861,-3.998268,1762.635,1.949595,0.561041,1.179149,4.361073,-0.321959,-0.796187,-4.28694,8121.7168,2.150611,2.11698,3.136347,9.662223,-1.179496,-2.196395,-9.733873,9243.146,2.23393,2.340188,3.492269,8.959175,-1.311875,-2.587791,-12.908345,1788.4112,1.274403,0.534877,1.056086,3.983128,-0.213921,-0.534452,-3.557954,1796.0469,1.285493,0.467696,0.989776,3.714871,-0.181386,-0.476318,-3.390645,4826.732,1.790475,1.157325,1.641512,4.988938,-0.787829,-1.321498,-4.961556,5143.1777,1.790915,1.177198,1.624202,5.673368,-0.759714,-1.298456,-4.738039,2875.9175,2.180108,0.895834,1.71149,4.154091,-0.503254,-0.926783,-3.711923,3182.6826,2.300474,0.952925,1.75663,3.500785,-0.544625,-0.91367,-3.724904,5385.2129,1.817104,1.402279,2.043454,5.902514,-0.929643,-1.629626,-4.94497,4722.2036,1.830047,1.259076,1.807668,5.605677,-0.800209,-1.384279,-4.848671,0
391.7207,1.142358,0.1896,0.51611,3.125025,-0.184472,-0.486782,-3.126194,3742.5611,3.985027,18.855699,92.223696,138.973861,-11.996547,-50.251877,-88.027547,15228.565,4.223228,3.665446,4.853335,11.266397,-1.713661,-3.051815,-15.05168,16842.0406,4.583703,4.008295,5.290833,10.356934,-1.802743,-3.271042,-12.950988,2601.4837,2.274809,1.052312,2.416264,5.459651,-0.460062,-1.013865,-5.147777,2663.0046,2.314368,1.063284,2.289229,4.404019,-0.449091,-0.967133,-4.685108,16109.9775,4.382429,4.80182,6.821257,12.639891,-2.066409,-3.739719,-13.878938,18513.625,4.681383,5.354178,7.595728,14.654162,-2.344132,-4.34925,-16.781957,2623.6236,1.353428,0.695631,1.450746,4.371748,-0.330732,-0.680675,-3.951184,2995.5234,1.484485,0.683068,1.289885,3.678537,-0.287995,-0.604896,-3.631503,9676.8847,2.649159,2.452928,3.245654,6.359963,-1.423114,-2.235031,-6.627298,10236.1944,2.87914,2.370245,2.96212,6.208867,-1.352034,-2.220083,-6.960245,4043.2422,2.74554,1.520735,3.137951,5.20024,-0.637902,-1.069539,-3.324563,4361.2544,2.908192,1.57665,3.047727,5.045437,-0.668753,-1.076317,-3.35295,11277.1568,2.736324,3.478525,4.895844,8.80586,-1.810475,-2.907058,-7.620393,9794.9844,2.741995,3.088403,4.382681,7.753294,-1.551876,-2.527945,-6.978008,0
29503.7087,8.399089,6.773123,8.835833,10.995101,-5.746237,-7.675647,-16.710716,33992.1301,10.39704,8.608288,11.978516,13.774018,-6.744555,-8.728453,-18.226735,5408.1026,2.520825,2.245968,4.960347,8.30775,-1.303458,-2.025661,-4.187011,5363.585,2.483864,2.286171,5.220142,7.548603,-1.318803,-2.056897,-4.429886,2679.5849,2.667315,1.078646,3.065058,5.165045,-0.666507,-1.182774,-3.130817,2386.8691,2.763897,0.941214,2.600776,4.745906,-0.585913,-1.016224,-2.96095,7206.8511,3.168262,3.218542,7.645931,9.932911,-1.976932,-3.236924,-5.573142,7430.8547,3.149411,3.399747,8.528469,11.548113,-2.047862,-3.319017,-5.960251,32468.2954,7.181975,7.865758,10.426828,14.270643,-6.294388,-8.882744,-25.105496,26913.7544,6.319772,6.340389,8.210752,11.660615,-5.019823,-6.945678,-23.320659,6388.4983,2.607269,2.551909,5.077309,8.785077,-1.435509,-2.196204,-5.714258,5558.3227,2.507881,2.136413,4.307754,7.804165,-1.278109,-1.950889,-4.491503,3005.0576,3.053577,1.204052,3.341748,6.404754,-0.726024,-1.316676,-3.772244,2742.9502,2.847675,1.096522,3.0885,6.503439,-0.653394,-1.162158,-3.405106,8189.1333,3.0817,3.890368,8.801854,12.388419,-2.268925,-3.699164,-7.507921,7684.4397,3.305132,3.492524,8.104407,13.329726,-2.110403,-3.487035,-6.182613,1
62966.957,10.818816,17.515873,25.254972,26.708691,-12.439828,-16.72625,-27.627934,63284.9942,9.481549,18.849944,29.172388,31.171147,-12.533824,-16.786925,-27.783027,18137.2099,5.25143,5.45715,8.978401,9.708531,-3.822871,-5.478224,-7.9523,17954.0322,5.03368,5.440206,9.091079,9.893199,-3.765193,-5.261996,-8.719509,4591.159,2.815913,1.758732,4.681963,5.775249,-1.002197,-1.574894,-2.519366,4289.2629,2.703557,1.632349,4.316041,5.384164,-0.910282,-1.375034,-2.178858,25034.5986,5.786581,8.320339,14.601732,15.657874,-5.708864,-8.42986,-11.005715,26325.5728,5.753028,8.890183,16.237306,17.43215,-6.16043,-9.438732,-12.624918,51778.6401,7.864227,13.958951,19.530238,22.642513,-9.502983,-12.291557,-25.632331,44385.1719,6.694225,10.818211,14.349791,15.979133,-7.747905,-10.042306,-16.362842,20956.606,5.665032,6.007869,9.142244,10.145715,-4.338303,-6.016613,-9.163553,16384.0351,5.489154,4.682969,7.242443,8.254607,-3.417487,-4.783127,-7.373251,5336.0848,2.954809,2.021966,5.656616,7.44023,-1.140175,-1.884397,-3.348598,5634.978,3.006564,2.090656,5.42249,7.074777,-1.152629,-1.770591,-3.501367,28012.8081,6.387058,8.881689,14.722358,16.298045,-6.458097,-9.757041,-15.612913,25198.606,6.242498,8.150174,13.49813,14.655832,-5.698249,-8.589432,-12.679891,1
33469.332,2.383693,9.029256,13.693909,30.372492,-7.259441,-10.966773,-38.831842,19771.9239,1.75144,5.92803,10.057908,25.791969,-5.125596,-7.883283,-26.97108,8238.3999,2.689029,2.44735,4.118962,7.670349,-2.028357,-3.341791,-10.103312,8182.3418,2.603244,2.439312,4.200366,7.577336,-2.022683,-3.267475,-10.719515,2484.322,1.867497,0.97092,2.466295,6.061022,-0.706734,-1.397836,-5.612346,2129.4414,1.887324,0.820619,2.098024,4.485589,-0.59226,-1.187068,-5.214605,10393.4136,2.724558,3.559664,6.974616,11.481066,-2.775601,-4.74411,-12.218838,10710.2862,2.708443,3.717912,7.566242,13.659872,-2.904613,-4.949192,-13.336765,31787.8789,2.402281,8.148482,12.0626,23.829362,-6.207619,-9.172397,-31.356213,25396.3808,2.434671,6.066283,8.540432,17.439439,-4.767151,-6.684083,-22.325131,9669.7124,2.74721,2.735669,4.17296,6.704216,-2.255815,-3.270156,-7.586598,7375.3394,2.64968,2.144148,3.432287,5.600868,-1.731623,-2.57341,-5.879572,2659.4888,1.95838,1.039121,2.626043,4.387035,-0.733948,-1.26245,-3.471217,2571.8853,1.927166,0.959155,2.317533,4.329584,-0.671441,-1.158246,-3.221209,12216.3252,2.813553,4.044996,7.273681,10.558989,-3.168192,-4.957136,-10.089533,10175.5142,2.737897,3.424335,6.237606,9.215261,-2.636959,-4.238373,-8.337283,1
28280.2188,2.562247,11.650252,16.295733,17.202639,-7.670647,-12.868593,-11.560153,28545.3027,2.848292,12.312994,17.99061,18.852902,-7.976487,-13.440893,-11.850476,19428.3877,4.806512,9.140081,15.219168,15.877686,-3.688273,-6.805548,-19.592375,23532.772,6.0919,10.989767,18.727358,19.90455,-4.180959,-7.787659,-22.13343,10253.9261,7.967518,3.045146,4.749124,5.250242,-2.924038,-5.570016,-15.833967,11671.8985,8.459316,3.588072,5.933809,6.541841,-3.519724,-6.88156,-19.17538,15912.709,4.327115,9.085416,17.283571,18.276824,-3.562459,-7.265831,-19.78925,18538.6924,5.031308,10.765083,20.579472,21.690853,-4.143235,-8.138431,-8.01291,29430.9658,3.18186,12.301392,17.673563,18.671783,-7.567177,-11.879373,-35.548299,33257.7139,3.101608,13.970692,19.392364,20.186125,-8.176422,-12.070378,-35.813076,19024.4917,4.585952,9.273483,15.755996,16.773045,-3.736747,-7.046023,-20.059427,20139.2659,6.189639,9.069843,15.084421,15.778864,-3.578381,-6.485667,-6.163987,11101.3475,7.66005,3.498758,6.114177,6.611508,-3.365058,-6.446888,-17.708376,11268.224,7.253984,3.502613,5.902438,6.316032,-3.228396,-6.208021,-5.575366,16903.9858,4.34661,10.426903,20.705431,22.187975,-4.340487,-8.403277,-12.432947,15194.6953,4.392205,8.781932,17.117467,18.252574,-3.562966,-6.577454,-8.740989,0
31889.1562,2.828035,7.444675,9.898797,14.259245,-6.494694,-9.075052,-22.253138,32661.7324,2.267698,8.551644,12.229885,17.780741,-6.846802,-9.666592,-26.197203,9415.3438,4.330519,2.380331,3.807269,5.640795,-1.869617,-2.802397,-5.543951,9346.8472,4.15935,2.392775,3.861778,6.073789,-1.8356,-2.739471,-5.780136,3106.2367,2.722694,1.073023,2.449324,4.33472,-0.766769,-1.354806,-2.793631,2628.7024,2.640801,0.899755,2.085377,3.724423,-0.646568,-1.081747,-2.74604,12487.6753,4.39303,3.894623,6.855369,8.68981,-2.895738,-4.635435,-7.927825,12982.3052,4.392899,4.089313,7.171209,9.761291,-3.041673,-5.096467,-8.602643,35948.5606,2.648549,8.964845,12.69044,26.625611,-6.921231,-10.191501,-38.643084,27566.0312,2.477963,6.636044,9.238868,19.251137,-5.129132,-7.301223,-24.030233,10395.3649,4.449122,2.499233,3.747556,6.321579,-1.975297,-2.916294,-6.387449,8593.226,4.192928,2.223458,3.380651,5.78009,-1.70197,-2.523099,-5.547435,3228.1034,2.752689,1.122232,2.581807,4.809855,-0.810114,-1.507402,-4.540015,2824.2514,2.60512,0.955492,2.161809,4.815902,-0.691013,-1.247678,-3.608513,13828.335,4.550466,4.031768,6.839055,9.827376,-3.205417,-5.308276,-10.253376,12298.1075,4.505388,3.817951,6.497038,8.881264,-2.914343,-4.806443,-7.940502,1
15896.9351,4.31395,3.708876,5.303149,8.227789,-2.432673,-3.361733,-9.014093,17631.752,5.454082,4.659258,6.98081,10.525104,-2.940321,-4.111977,-9.868348,2203.1467,1.698573,1.21865,3.036358,5.559378,-0.604773,-1.100571,-3.597992,2150.4551,1.660585,1.27065,3.510379,6.2575,-0.62146,-1.068472,-2.959776,1250.4383,1.852896,0.676317,2.337646,4.203704,-0.338653,-0.731587,-3.511038,1131.8024,1.91049,0.581321,1.864961,4.053738,-0.300373,-0.633769,-2.549112,3159.8174,2.05758,1.917818,5.227629,8.343042,-0.873989,-1.532288,-4.029409,3239.3616,2.034142,2.067401,5.86507,9.341628,-0.935953,-1.667462,-4.040573,18148.8208,4.064619,4.521086,6.491554,11.01257,-2.68261,-3.895801,-14.999297,15198.896,3.733835,3.634792,5.237463,9.284081,-2.206186,-3.253709,-11.920123,2573.9803,1.71407,1.344921,3.18457,7.133821,-0.69167,-1.160143,-5.637553,2239.5198,1.664109,1.147514,2.75472,6.076948,-0.607115,-1.140851,-4.60528,1422.0021,2.061213,0.77291,2.629556,6.3669,-0.379586,-0.854693,-3.467943,1345.8877,2.012946,0.702052,2.257425,5.326182,-0.339951,-0.808931,-3.660817,3513.1709,1.967007,2.307275,5.945659,9.715689,-1.055545,-1.836292,-4.732326,3396.0559,2.136752,2.05431,5.73875,9.455441,-0.940398,-1.594887,-5.417167,1
